chrom	start	end	avg_depth_from_bam_files	recombination_rate_50site_minimum	recombination_rate_200site_minimum	U20_bel_popA	U50_bel_popA	Q95_bel_popA	informative_sites_bel_popA	U20_bel_popB	U50_bel_popB	Q95_bel_popB	informative_sites_bel_popB	mid_position	sites_summ_stats	pi_belem	pi_tapajos	pi_xingu	dxy_tapajos_belem	dxy_xingu_belem	dxy_tapajos_xingu	Fst_tapajos_belem	Fst_xingu_belem	Fst_tapajos_xingu	Tapajos_enrichment	Xingu_enrichment	Belem_enrichment	Tapajos_RTH	Xingu_RTH	Xingu_RTH_inverse	Belem_RTH	Belem_RTH_inverse	Xingu_Belem_RTH	Tapajos_Xingu_RTH	Tapajos_Xingu_RTH_inverse	TMRCAH_Xin_Bel	TMRCAH_Tap_Xin	Tapajos_Xingu_JCR	row_id
Chromosome_7_RagTag	24320000	24330000	13.92121212	1.45e-9	1.45e-9	0	0	0	0	0	0	0	0	24325000	166	0.1226	0.1021	0.0989	0.1672	0.1562	0.123	0.2004	0.1729	0.1016	6.842	6.854	6.432	1	1	1	0.459	2.178649237	1	1	1	104873.1	104873.1	1	86378
Chromosome_7_RagTag	26490000	26500000	14.26484848	1.28e-9	1.28e-9	0	0	0	0	0	0	0	0	26495000	223	0.0918	0.11	0.1161	0.1231	0.1415	0.1644	0.1014	0.1515	0.1854	6.528	6.517	3.924	0.81	0.638	1.567398119	0.787	1.27064803	1	1	1	150022.764	150022.764	1	86591
Chromosome_7_RagTag	32510000	32520000	13.95818182	3.35e-9	3.35e-9	0	0	0	0	0	0	0	0	32515000	289	0.1416	0.1719	0.1348	0.2136	0.1927	0.1596	0.1568	0.1658	0.0204	2.376	2.684	6.418	1.126	0.961	1.040582726	0.771	1.297016861	1.589	0.993	1.007049345	188371.768	113741.784	1.656135163	87193
Chromosome_8_RagTag	20980000	20990000	14.57636364	1.63e-9	1.63e-9	0	0	0	0	0	0	0	0	20985000	219	0.0916	0.178	0.0488	0.1618	0.0969	0.1604	0.0931	0.1663	0.1837	2.843	3.785	6.662	4.006	0.943	1.060445387	0.901	1.109877913	0.987	1.902	0.525762355	41184.37	72122.747	0.571031633	90002
Chromosome_8_RagTag	26010000	26020000	13.95272727	1.21e-9	1.21e-9	0	0	0	0	0	0	0	0	26015000	234	0.1676	0.1667	0.1421	0.1887	0.214	0.1729	0.0621	0.1624	0.0571	2.194	4.019	4.869	0.914	0.583	1.715265866	0.959	1.042752868	0.996	0.996	1.004016064	178241.304	178591.351	0.998039955	90505
Chromosome_8_RagTag	32820000	32830000	13.77060606	6.38e-9	6.38e-9	0	0	0	0	0	0	0	0	32825000	402	0.1154	0.1534	0.1189	0.1818	0.1656	0.1519	0.15310000000000001	0.1718	0.0558	2.78	3.295	5.518	1.136	0.852	1.17370892	0.608	1.644736842	1.003	1.073	0.931966449	146702.746	163939.62	0.8948584	91183
Chromosome_8_RagTag	33920000	33930000	14.23909091	2.75e-9	2.75e-9	0	0	0	0	0	0	0	0	33925000	172	0.0544	0.1468	0.1742	0.1902	0.19	0.1652	0.3137	0.2373	0.0144	3.663	3.462	10.631	0.952	0.854	1.170960187	0.081	12.34567901	1.363	0.948	1.054852321	188418.9	136059.125	1.384831043	91293
Chromosome_8_RagTag	34120000	34130000	13.11424242	NA	NA	0	0	0	2	0	0	0	2	34125000	208	0.0279	0.0343	0.2792	0.0688	0.2237	0.2385	0.3836	0.1719	0.1922	5.81	3.047	4.881	0.707	1.375	0.727272727	0.248	4.032258065	1.125	0.957	1.044932079	161048.591	147421.191	1.092438542	91313
Chromosome_9_RagTag	3200000	3210000	14.38363636	8.49e-10	8.49e-10	0	0	0	0	0	0	0	0	3205000	224	0.0273	0.1211	0.1134	0.1148	0.1008	0.1186	0.2194	0.1677	0.0059	2.529	3.007	9.419	0.852	0.804	1.243781095	0.033	30.3030303	0.991	0.826	1.210653753	176660.413	149216.52	1.183919937	91757
Chromosome_9_RagTag	8840000	8850000	14.18	3.46e-9	3.46e-9	0	0	0	0	0	0	0	0	8845000	277	0.0902	0.1483	0.10780000000000001	0.1735	0.1403	0.1355	0.1893	0.1717	0.0289	3.237	2.649	8.301	0.871	0.835	1.19760479	0.137	7.299270073	0.894	0.877	1.140250855	166822.589	162653.44	1.025632099	92321
Chromosome_9_RagTag	19540000	19550000	14.0069697	6.81e-10	6.81e-10	0	0	0	0	0	0	0	0	19545000	279	0.1553	0.2017	0.1356	0.254	0.2313	0.194	0.1783	0.2303	0.0718	3.397	5.881	4.905	0.922	0.762	1.312335958	0.814	1.228501229	1.152	0.978	1.022494888	184483.616	162934.526	1.132256131	93390
Chromosome_9_RagTag	20980000	20990000	14.28878788	8.59e-10	8.59e-10	0	0	0	0	0	0	0	0	20985000	191	0.0427	0.1165	0.104	0.1202	0.1012	0.1168	0.2076	0.1534	0.0294	3.574	3.114	7.505	1.123	1	1	0.178	5.617977528	1	1	1	59253.4	59253.4	1	93534
Chromosome_9_RagTag	21000000	21010000	13.41606061	1.35e-9	1.35e-9	0	0	0	0	0	0	0	0	21005000	180	0.0431	0.1042	0.1185	0.1258	0.1109	0.1227	0.2665	0.1498	0.0482	3.674	2.174	8.431	1.139	1.023	0.977517107	0.203	4.926108374	0.802	1.039	0.962463908	43089.594	55897.723	0.770864924	93536
Chromosome_9_RagTag	21150000	21160000	13.56	1.29e-9	1.29e-9	0	0	0	0	0	0	0	0	21155000	218	0.0718	0.1484	0.1085	0.142	0.1311	0.1438	0.1296	0.1818	0.0576	2.538	6.954	7.014	0.939	0.867	1.153402537	0.496	2.016129032	0.996	1.047	0.955109838	129060.42	138659.454	0.930772596	93551
Chromosome_9_RagTag	27370000	27380000	14.09121212	6.29e-9	6.29e-9	0	0	0	0	0	0	0	0	27375000	526	0.083	0.2167	0.1024	0.1748	0.1304	0.1933	0.0786	0.1679	0.1002	2.277	4.473	4.643	1.778	0.674	1.483679525	0.734	1.36239782	1.165	1.447	0.691085003	223980.98	266329.519	0.840991944	94173
scaffold_113	780000	790000	12.74030303	6.45e-9	6.45e-9	0	0	0	0	0	0	0	0	785000	196	0.122	0.3112	0.2808	0.2983	0.2767	0.3482	0.1621	0.1516	0.0819	2.98	3.265	6.915	1.978	1.086	0.920810313	0.015	66.66666667	1.227	1.455	0.687285223	409942.11	294356.717	1.392671158	98835
scaffold_113	860000	870000	14.81545455	6.45e-9	6.45e-9	0	0	0	0	0	0	0	0	865000	154	0.0569	0.1739	0.149	0.3053	0.1515	0.2605	0.4577	0.1828	0.2375	8.864	4.377	6.073	0.823	0.896	1.116071429	0.184	5.434782609	0.261	12.126	0.082467425	13214.976	462871.09	0.028550014	98841
